date,revenue,campaign,source,click_count
2023-04-26 16:00:00,57.74,54102B,Lead Current,0.0
2023-04-26 16:00:00,62.0,54103,Lead Current,0.0
2023-04-26 16:00:00,147.74,54401,Lead Current,0.0
2023-04-26 16:00:00,54.54,54662,Lead Current,0.0
2023-04-26 16:00:00,208.19,54902B,Lead Current,0.0
2023-04-26 16:00:00,47.74,55011,Lead Current,0.0
2023-04-26 16:00:00,293.41,83531,Lead Current,0.0
2023-04-26 16:00:00,19.33,CMG-CC-JBC-RT,Lead Current,0.0
2023-04-26 16:00:00,125.74,DegreeSearch,Lead Current,0.0
2023-04-26 16:00:00,138.19,paidsearch,Lead Current,0.0
2023-04-26 17:00:00,23.0,Unknown,Education Dynamics,0.0
2023-04-26 17:00:00,90.0,Unknown,Southern New Hampshire University,0.0
2023-04-26 17:00:00,12.0,Unknown,Clicks.net,6.0
2023-04-26 17:00:00,12.0,17636347892,Clicks.net,6.0
2023-04-26 17:00:00,56.0,Unknown,Lead Current,0.0
2023-04-26 17:00:00,65.0,21753,Lead Current,0.0
2023-04-26 17:00:00,28.0,54001,Lead Current,0.0
2023-04-26 17:00:00,180.2,54101,Lead Current,0.0
2023-04-26 17:00:00,65.0,54102,Lead Current,0.0
2023-04-26 17:00:00,100.0,54102B,Lead Current,0.0
2023-04-26 17:00:00,130.0,54773,Lead Current,0.0
2023-04-26 17:00:00,153.0,54902,Lead Current,0.0
2023-04-26 17:00:00,65.0,54902B,Lead Current,0.0
2023-04-26 17:00:00,145.64,55011,Lead Current,0.0
2023-04-26 17:00:00,143.44,83531,Lead Current,0.0
2023-04-26 17:00:00,193.0,83531B,Lead Current,0.0
2023-04-26 17:00:00,58.82,CMG-CC-JBC-RT,Lead Current,0.0
2023-04-26 17:00:00,135.56,DegreeSearch,Lead Current,0.0
2023-04-26 17:00:00,151.2,paidsearch,Lead Current,0.0
2023-04-26 18:00:00,25.0,Unknown,Education Dynamics,0.0
2023-04-26 18:00:00,120.0,Unknown,Southern New Hampshire University,0.0
2023-04-26 18:00:00,56.0,Unknown,Lead Current,0.0
2023-04-26 18:00:00,43.26,24181,Lead Current,0.0
2023-04-26 18:00:00,165.0,54006,Lead Current,0.0
2023-04-26 18:00:00,65.0,54006B,Lead Current,0.0
2023-04-26 18:00:00,337.53,54101,Lead Current,0.0
2023-04-26 18:00:00,28.0,54102,Lead Current,0.0
2023-04-26 18:00:00,65.0,54102B,Lead Current,0.0
2023-04-26 18:00:00,17.66,54661,Lead Current,0.0
2023-04-26 18:00:00,100.0,54661B,Lead Current,0.0
2023-04-26 18:00:00,65.0,54663B,Lead Current,0.0
2023-04-26 18:00:00,131.0,54773,Lead Current,0.0
2023-04-26 18:00:00,431.39,55011,Lead Current,0.0
2023-04-26 18:00:00,100.0,557001,Lead Current,0.0
2023-04-26 18:00:00,165.0,83531B,Lead Current,0.0
2023-04-26 18:00:00,65.0,83532B,Lead Current,0.0
2023-04-26 18:00:00,41.79,CMG-CC-APN-TIER1,Lead Current,0.0
2023-04-26 18:00:00,66.07,CMG-CC-JBC-RT,Lead Current,0.0
2023-04-26 18:00:00,191.22,DegreeSearch,Lead Current,0.0
2023-04-26 18:00:00,46.29,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-26 18:00:00,327.31,paidsearch,Lead Current,0.0
2023-04-26 18:00:00,4.0,17636347892.0,My Ad Optimizer,2.0
2023-04-26 19:00:00,120.0,Unknown,Southern New Hampshire University,0.0
2023-04-26 19:00:00,197.74,Unknown,Lead Current,0.0
2023-04-26 19:00:00,65.0,24180,Lead Current,0.0
2023-04-26 19:00:00,127.0,54001,Lead Current,0.0
2023-04-26 19:00:00,65.0,54006,Lead Current,0.0
2023-04-26 19:00:00,364.3,54101,Lead Current,0.0
2023-04-26 19:00:00,65.0,54101B,Lead Current,0.0
2023-04-26 19:00:00,130.0,54102,Lead Current,0.0
2023-04-26 19:00:00,192.0,54102B,Lead Current,0.0
2023-04-26 19:00:00,23.43,54403,Lead Current,0.0
2023-04-26 19:00:00,65.0,54661,Lead Current,0.0
2023-04-26 19:00:00,18.0,54773,Lead Current,0.0
2023-04-26 19:00:00,65.0,54901,Lead Current,0.0
2023-04-26 19:00:00,84.33,54902,Lead Current,0.0
2023-04-26 19:00:00,356.38,55011,Lead Current,0.0
2023-04-26 19:00:00,65.0,557001,Lead Current,0.0
2023-04-26 19:00:00,113.08,CMG-CC-APN-AH,Lead Current,0.0
2023-04-26 19:00:00,67.04,CMG-CC-APN-TIER1,Lead Current,0.0
2023-04-26 19:00:00,84.82,CMG-CC-BRT-A,Lead Current,0.0
2023-04-26 19:00:00,26.0,CMG-CC-CNX-7,Lead Current,0.0
2023-04-26 19:00:00,247.81,CMG-CC-JBC-RT,Lead Current,0.0
2023-04-26 19:00:00,20.74,CMG-CC-STP-A30,Lead Current,0.0
2023-04-26 19:00:00,117.64,CMG-CC-VLT-RT,Lead Current,0.0
2023-04-26 19:00:00,189.82,DegreeSearch,Lead Current,0.0
2023-04-26 19:00:00,7.87,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-26 19:00:00,79.52,paidsearch,Lead Current,0.0
2023-04-26 19:00:00,4.0,17636347892.0,My Ad Optimizer,2.0
2023-04-26 20:00:00,46.0,Unknown,Education Dynamics,0.0
2023-04-26 20:00:00,60.0,Unknown,Southern New Hampshire University,0.0
2023-04-26 20:00:00,89.52,Unknown,Lead Current,0.0
2023-04-26 20:00:00,34.0,21753,Lead Current,0.0
2023-04-26 20:00:00,54.35,21753B,Lead Current,0.0
2023-04-26 20:00:00,28.0,54001,Lead Current,0.0
2023-04-26 20:00:00,65.0,54006,Lead Current,0.0
2023-04-26 20:00:00,102.32,54006B,Lead Current,0.0
2023-04-26 20:00:00,233.53,54101,Lead Current,0.0
2023-04-26 20:00:00,70.64,54102B,Lead Current,0.0
2023-04-26 20:00:00,65.0,54103,Lead Current,0.0
2023-04-26 20:00:00,62.0,54401,Lead Current,0.0
2023-04-26 20:00:00,184.35,54902,Lead Current,0.0
2023-04-26 20:00:00,208.96,54902B,Lead Current,0.0
2023-04-26 20:00:00,85.0,55011,Lead Current,0.0
2023-04-26 20:00:00,250.0,83531B,Lead Current,0.0
2023-04-26 20:00:00,35.65,CMG-CC-APN-RT,Lead Current,0.0
2023-04-26 20:00:00,20.74,CMG-CC-CNX-7,Lead Current,0.0
2023-04-26 20:00:00,33.0,CMG-CC-FLU-RT,Lead Current,0.0
2023-04-26 20:00:00,33.52,CMG-CC-JBC-RT,Lead Current,0.0
2023-04-26 20:00:00,35.0,CMG-CC-LNSA-T1,Lead Current,0.0
2023-04-26 20:00:00,74.74,DegreeSearch,Lead Current,0.0
2023-04-26 20:00:00,505.2,paidsearch,Lead Current,0.0
2023-04-26 21:00:00,27.0,Unknown,Education Dynamics,0.0
2023-04-26 21:00:00,60.0,Unknown,Southern New Hampshire University,0.0
2023-04-26 21:00:00,107.39,54001,Lead Current,0.0
2023-04-26 21:00:00,93.0,54006,Lead Current,0.0
2023-04-26 21:00:00,90.74,54101,Lead Current,0.0
2023-04-26 21:00:00,113.74,54102,Lead Current,0.0
2023-04-26 21:00:00,49.15,54403,Lead Current,0.0
2023-04-26 21:00:00,65.0,54661,Lead Current,0.0
2023-04-26 21:00:00,101.0,54662,Lead Current,0.0
2023-04-26 21:00:00,40.07,54662B,Lead Current,0.0
2023-04-26 21:00:00,36.88,54772,Lead Current,0.0
2023-04-26 21:00:00,81.74,54901,Lead Current,0.0
2023-04-26 21:00:00,35.0,54902,Lead Current,0.0
2023-04-26 21:00:00,20.74,CMG-CC-APN-AH,Lead Current,0.0
2023-04-26 21:00:00,33.52,CMG-CC-CNX-7,Lead Current,0.0
2023-04-26 21:00:00,26.0,CMG-CC-JBC-RT,Lead Current,0.0
2023-04-26 21:00:00,149.96,DegreeSearch,Lead Current,0.0
2023-04-26 21:00:00,60.59,directnav,Lead Current,0.0
2023-04-26 21:00:00,38.0,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-26 21:00:00,70.17,paidsearch,Lead Current,0.0
2023-04-26 22:00:00,73.0,Unknown,Education Dynamics,0.0
2023-04-26 22:00:00,150.0,Unknown,Southern New Hampshire University,0.0
2023-04-26 22:00:00,26.0,Unknown,Lead Current,0.0
2023-04-26 22:00:00,130.0,54001,Lead Current,0.0
2023-04-26 22:00:00,28.96,54101,Lead Current,0.0
2023-04-26 22:00:00,155.0,54102,Lead Current,0.0
2023-04-26 22:00:00,52.85,54401,Lead Current,0.0
2023-04-26 22:00:00,34.0,54403,Lead Current,0.0
2023-04-26 22:00:00,18.01,54662,Lead Current,0.0
2023-04-26 22:00:00,212.93,55011,Lead Current,0.0
2023-04-26 22:00:00,20.74,DegreeSearch,Lead Current,0.0
2023-04-26 22:00:00,240.64,paidsearch,Lead Current,0.0
2023-04-26 23:00:00,120.0,Unknown,Southern New Hampshire University,0.0
2023-04-26 23:00:00,28.0,21753,Lead Current,0.0
2023-04-26 23:00:00,47.74,24180,Lead Current,0.0
2023-04-26 23:00:00,34.0,24181,Lead Current,0.0
2023-04-26 23:00:00,56.74,54001,Lead Current,0.0
2023-04-26 23:00:00,243.63,54102,Lead Current,0.0
2023-04-26 23:00:00,50.96,54662,Lead Current,0.0
2023-04-26 23:00:00,125.68,54902,Lead Current,0.0
2023-04-26 23:00:00,15.25,55011,Lead Current,0.0
2023-04-26 23:00:00,56.0,DegreeSearch,Lead Current,0.0
2023-04-26 23:00:00,63.52,email,Lead Current,0.0
2023-04-26 23:00:00,145.07,paidsearch,Lead Current,0.0
2023-04-26 23:00:00,2.0,17636347892.0,My Ad Optimizer,1.0
2023-04-27 00:00:00,42.0,Unknown,Education Dynamics,0.0
2023-04-27 00:00:00,150.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 00:00:00,35.96,directnav,Lead Current,0.0
2023-04-27 00:00:00,89.03,paidsearch,Lead Current,0.0
2023-04-27 01:00:00,60.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 01:00:00,178.0,paidsearch,Lead Current,0.0
2023-04-27 02:00:00,48.0,Unknown,Education Dynamics,0.0
2023-04-27 02:00:00,90.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 02:00:00,250.87,paidsearch,Lead Current,0.0
2023-04-27 03:00:00,25.0,Unknown,Education Dynamics,0.0
2023-04-27 03:00:00,60.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 03:00:00,2.0,Unknown,Clicks.net,1.0
2023-04-27 03:00:00,49.87,directnav,Lead Current,0.0
2023-04-27 03:00:00,139.39,paidsearch,Lead Current,0.0
2023-04-27 04:00:00,60.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 04:00:00,2.0,17636347892,Clicks.net,1.0
2023-04-27 04:00:00,71.69,directnav,Lead Current,0.0
2023-04-27 04:00:00,134.94,paidsearch,Lead Current,0.0
2023-04-27 05:00:00,60.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 05:00:00,94.59,directnav,Lead Current,0.0
2023-04-27 05:00:00,2.0,17636347892.0,My Ad Optimizer,1.0
2023-04-27 06:00:00,23.0,Unknown,Education Dynamics,0.0
2023-04-27 06:00:00,60.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 06:00:00,12.0,17636347892,Clicks.net,6.0
2023-04-27 06:00:00,153.58,paidsearch,Lead Current,0.0
2023-04-27 07:00:00,30.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 07:00:00,10.0,17636347892,Clicks.net,5.0
2023-04-27 07:00:00,26.59,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-27 07:00:00,48.74,paidsearch,Lead Current,0.0
2023-04-27 08:00:00,50.0,Unknown,Education Dynamics,0.0
2023-04-27 08:00:00,30.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 08:00:00,6.0,Unknown,Clicks.net,3.0
2023-04-27 08:00:00,2.0,17636347892,Clicks.net,1.0
2023-04-27 08:00:00,50.74,paidsearch,Lead Current,0.0
2023-04-27 09:00:00,52.0,Unknown,Education Dynamics,0.0
2023-04-27 09:00:00,90.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 09:00:00,76.99,paidsearch,Lead Current,0.0
2023-04-27 10:00:00,65.0,Unknown,Education Dynamics,0.0
2023-04-27 10:00:00,240.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 10:00:00,2.0,17636347892,Clicks.net,1.0
2023-04-27 10:00:00,4.0,18463616520,Clicks.net,2.0
2023-04-27 10:00:00,14.27,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-27 10:00:00,10.66,paidsearch,Lead Current,0.0
2023-04-27 11:00:00,185.0,Unknown,Education Dynamics,0.0
2023-04-27 11:00:00,270.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 11:00:00,10.0,Unknown,Clicks.net,5.0
2023-04-27 11:00:00,16.0,17636347892,Clicks.net,8.0
2023-04-27 11:00:00,63.49,paidsearch,Lead Current,0.0
2023-04-27 12:00:00,108.0,Unknown,Education Dynamics,0.0
2023-04-27 12:00:00,120.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 12:00:00,8.0,17636347892,Clicks.net,4.0
2023-04-27 12:00:00,72.08,54001,Lead Current,0.0
2023-04-27 12:00:00,103.0,54006,Lead Current,0.0
2023-04-27 12:00:00,99.33,54102,Lead Current,0.0
2023-04-27 12:00:00,80.48,54901,Lead Current,0.0
2023-04-27 12:00:00,28.0,557002,Lead Current,0.0
2023-04-27 12:00:00,37.22,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-27 13:00:00,212.0,Unknown,Education Dynamics,0.0
2023-04-27 13:00:00,180.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 13:00:00,8.0,Unknown,Clicks.net,4.0
2023-04-27 13:00:00,8.0,17636347892,Clicks.net,4.0
2023-04-27 13:00:00,31.74,Unknown,Lead Current,0.0
2023-04-27 13:00:00,15.74,21753,Lead Current,0.0
2023-04-27 13:00:00,28.0,54001,Lead Current,0.0
2023-04-27 13:00:00,42.43,54001B,Lead Current,0.0
2023-04-27 13:00:00,7.18,54006B,Lead Current,0.0
2023-04-27 13:00:00,23.15,54101B,Lead Current,0.0
2023-04-27 13:00:00,240.93,54102,Lead Current,0.0
2023-04-27 13:00:00,60.71,54403,Lead Current,0.0
2023-04-27 13:00:00,28.96,54661B,Lead Current,0.0
2023-04-27 13:00:00,30.0,54773,Lead Current,0.0
2023-04-27 13:00:00,15.04,54773B,Lead Current,0.0
2023-04-27 13:00:00,232.22,54902,Lead Current,0.0
2023-04-27 13:00:00,358.82,55011,Lead Current,0.0
2023-04-27 13:00:00,90.0,557002,Lead Current,0.0
2023-04-27 13:00:00,65.0,83532B,Lead Current,0.0
2023-04-27 13:00:00,41.79,CMG-CC-DMS-RT,Lead Current,0.0
2023-04-27 13:00:00,19.33,CMG-CC-LNSA-T1,Lead Current,0.0
2023-04-27 13:00:00,345.35,DegreeSearch,Lead Current,0.0
2023-04-27 13:00:00,102.39,paidsearch,Lead Current,0.0
2023-04-27 13:00:00,2.0,Unknown,My Ad Optimizer,1.0
2023-04-27 14:00:00,104.0,Unknown,Education Dynamics,0.0
2023-04-27 14:00:00,90.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 14:00:00,14.0,Unknown,Clicks.net,7.0
2023-04-27 14:00:00,2.0,17636347892,Clicks.net,1.0
2023-04-27 14:00:00,26.0,Unknown,Lead Current,0.0
2023-04-27 14:00:00,265.0,21753,Lead Current,0.0
2023-04-27 14:00:00,16.1,21753B,Lead Current,0.0
2023-04-27 14:00:00,271.41,54001,Lead Current,0.0
2023-04-27 14:00:00,100.0,54001B,Lead Current,0.0
2023-04-27 14:00:00,138.36,54006B,Lead Current,0.0
2023-04-27 14:00:00,534.86,54101,Lead Current,0.0
2023-04-27 14:00:00,20.5,54102,Lead Current,0.0
2023-04-27 14:00:00,44.25,54102B,Lead Current,0.0
2023-04-27 14:00:00,100.0,54401B,Lead Current,0.0
2023-04-27 14:00:00,77.63,54662B,Lead Current,0.0
2023-04-27 14:00:00,19.33,54663,Lead Current,0.0
2023-04-27 14:00:00,100.0,54772,Lead Current,0.0
2023-04-27 14:00:00,81.16,54773,Lead Current,0.0
2023-04-27 14:00:00,86.68,54902,Lead Current,0.0
2023-04-27 14:00:00,161.57,55011,Lead Current,0.0
2023-04-27 14:00:00,250.84,83531,Lead Current,0.0
2023-04-27 14:00:00,100.0,83531B,Lead Current,0.0
2023-04-27 14:00:00,288.27,DegreeSearch,Lead Current,0.0
2023-04-27 14:00:00,124.21,paidsearch,Lead Current,0.0
2023-04-27 14:00:00,2.0,Unknown,My Ad Optimizer,1.0
2023-04-27 15:00:00,26.0,Unknown,Education Dynamics,0.0
2023-04-27 15:00:00,180.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 15:00:00,10.0,Unknown,Clicks.net,5.0
2023-04-27 15:00:00,12.0,17636347892,Clicks.net,6.0
2023-04-27 15:00:00,28.96,24180,Lead Current,0.0
2023-04-27 15:00:00,50.81,54001B,Lead Current,0.0
2023-04-27 15:00:00,83.58,54006,Lead Current,0.0
2023-04-27 15:00:00,212.81,54101,Lead Current,0.0
2023-04-27 15:00:00,100.0,54101B,Lead Current,0.0
2023-04-27 15:00:00,100.0,54102B,Lead Current,0.0
2023-04-27 15:00:00,65.0,54401,Lead Current,0.0
2023-04-27 15:00:00,140.07,54661,Lead Current,0.0
2023-04-27 15:00:00,77.74,54773,Lead Current,0.0
2023-04-27 15:00:00,14.27,54901,Lead Current,0.0
2023-04-27 15:00:00,78.74,55011,Lead Current,0.0
2023-04-27 15:00:00,65.0,557002,Lead Current,0.0
2023-04-27 15:00:00,300.0,83531,Lead Current,0.0
2023-04-27 15:00:00,230.0,83531B,Lead Current,0.0
2023-04-27 15:00:00,65.0,83532B,Lead Current,0.0
2023-04-27 15:00:00,20.74,CMG-CC-APN-AH,Lead Current,0.0
2023-04-27 15:00:00,23.15,CMG-CC-APN-TIER1,Lead Current,0.0
2023-04-27 15:00:00,33.52,CMG-CC-CNX-LF,Lead Current,0.0
2023-04-27 15:00:00,26.0,CMG-CC-LNSA-T1,Lead Current,0.0
2023-04-27 15:00:00,20.74,CMG-CC-STP-A30,Lead Current,0.0
2023-04-27 15:00:00,108.48,DegreeSearch,Lead Current,0.0
2023-04-27 15:00:00,12.05,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-27 15:00:00,358.86,paidsearch,Lead Current,0.0
2023-04-27 16:00:00,42.0,Unknown,Education Dynamics,0.0
2023-04-27 16:00:00,60.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 16:00:00,4.0,Unknown,Clicks.net,2.0
2023-04-27 16:00:00,2.0,17636347892,Clicks.net,1.0
2023-04-27 16:00:00,181.79,Unknown,Lead Current,0.0
2023-04-27 16:00:00,33.0,10521,Lead Current,0.0
2023-04-27 16:00:00,86.45,21753,Lead Current,0.0
2023-04-27 16:00:00,73.96,21753B,Lead Current,0.0
2023-04-27 16:00:00,127.65,54001,Lead Current,0.0
2023-04-27 16:00:00,100.0,54006,Lead Current,0.0
2023-04-27 16:00:00,147.6,54101,Lead Current,0.0
2023-04-27 16:00:00,165.0,54401,Lead Current,0.0
2023-04-27 16:00:00,43.5,54661B,Lead Current,0.0
2023-04-27 16:00:00,43.5,54662B,Lead Current,0.0
2023-04-27 16:00:00,17.5,54663,Lead Current,0.0
2023-04-27 16:00:00,65.0,54772,Lead Current,0.0
2023-04-27 16:00:00,84.23,54902B,Lead Current,0.0
2023-04-27 16:00:00,100.0,55011,Lead Current,0.0
2023-04-27 16:00:00,240.16,83531,Lead Current,0.0
2023-04-27 16:00:00,20.74,CMG-CC-STP-A15,Lead Current,0.0
2023-04-27 16:00:00,116.81,DegreeSearch,Lead Current,0.0
2023-04-27 16:00:00,35.03,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-27 16:00:00,245.48,paidsearch,Lead Current,0.0
2023-04-27 17:00:00,52.0,Unknown,Education Dynamics,0.0
2023-04-27 17:00:00,180.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 17:00:00,22.0,Unknown,Clicks.net,11.0
2023-04-27 17:00:00,12.0,17636347892,Clicks.net,6.0
2023-04-27 17:00:00,56.0,Unknown,Lead Current,0.0
2023-04-27 17:00:00,100.0,21753,Lead Current,0.0
2023-04-27 17:00:00,99.26,24181,Lead Current,0.0
2023-04-27 17:00:00,140.74,54001,Lead Current,0.0
2023-04-27 17:00:00,43.87,54006B,Lead Current,0.0
2023-04-27 17:00:00,384.55,54101,Lead Current,0.0
2023-04-27 17:00:00,103.99,54102,Lead Current,0.0
2023-04-27 17:00:00,6.31,54102B,Lead Current,0.0
2023-04-27 17:00:00,68.07,54103,Lead Current,0.0
2023-04-27 17:00:00,93.96,54661,Lead Current,0.0
2023-04-27 17:00:00,10.28,54662,Lead Current,0.0
2023-04-27 17:00:00,100.0,54662B,Lead Current,0.0
2023-04-27 17:00:00,89.04,54773,Lead Current,0.0
2023-04-27 17:00:00,13.55,54902B,Lead Current,0.0
2023-04-27 17:00:00,223.26,55011,Lead Current,0.0
2023-04-27 17:00:00,63.66,557001,Lead Current,0.0
2023-04-27 17:00:00,54.35,557001B,Lead Current,0.0
2023-04-27 17:00:00,65.0,83531B,Lead Current,0.0
2023-04-27 17:00:00,65.0,83532B,Lead Current,0.0
2023-04-27 17:00:00,20.74,CMG-CC-APN-AH,Lead Current,0.0
2023-04-27 17:00:00,52.0,CMG-CC-JBC-RT,Lead Current,0.0
2023-04-27 17:00:00,26.0,CMG-CC-LNSA-T1,Lead Current,0.0
2023-04-27 17:00:00,90.22,DegreeSearch,Lead Current,0.0
2023-04-27 17:00:00,42.54,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-27 17:00:00,200.32,paidsearch,Lead Current,0.0
2023-04-27 18:00:00,90.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 18:00:00,2.0,Unknown,Clicks.net,1.0
2023-04-27 18:00:00,4.0,17636347892,Clicks.net,2.0
2023-04-27 18:00:00,198.15,Unknown,Lead Current,0.0
2023-04-27 18:00:00,15.66,21753B,Lead Current,0.0
2023-04-27 18:00:00,200.0,54001,Lead Current,0.0
2023-04-27 18:00:00,113.92,54006,Lead Current,0.0
2023-04-27 18:00:00,100.0,54006B,Lead Current,0.0
2023-04-27 18:00:00,285.93,54101,Lead Current,0.0
2023-04-27 18:00:00,65.0,54101B,Lead Current,0.0
2023-04-27 18:00:00,61.49,54102B,Lead Current,0.0
2023-04-27 18:00:00,54.0,54103,Lead Current,0.0
2023-04-27 18:00:00,65.0,54771,Lead Current,0.0
2023-04-27 18:00:00,122.56,54773,Lead Current,0.0
2023-04-27 18:00:00,57.89,54901,Lead Current,0.0
2023-04-27 18:00:00,121.26,54902,Lead Current,0.0
2023-04-27 18:00:00,65.0,557003,Lead Current,0.0
2023-04-27 18:00:00,100.0,83531,Lead Current,0.0
2023-04-27 18:00:00,165.0,83531B,Lead Current,0.0
2023-04-27 18:00:00,33.52,CMG-CC-APN-RT,Lead Current,0.0
2023-04-27 18:00:00,23.15,CMG-CC-CNX-7,Lead Current,0.0
2023-04-27 18:00:00,20.74,CMG-CC-LNSA-T1,Lead Current,0.0
2023-04-27 18:00:00,218.71,DegreeSearch,Lead Current,0.0
2023-04-27 18:00:00,17.67,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-27 18:00:00,467.08,paidsearch,Lead Current,0.0
2023-04-27 19:00:00,120.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 19:00:00,4.0,17636347892,Clicks.net,2.0
2023-04-27 19:00:00,141.74,Unknown,Lead Current,0.0
2023-04-27 19:00:00,54.25,21753,Lead Current,0.0
2023-04-27 19:00:00,65.0,21753B,Lead Current,0.0
2023-04-27 19:00:00,40.07,24180,Lead Current,0.0
2023-04-27 19:00:00,222.71,54001,Lead Current,0.0
2023-04-27 19:00:00,199.66,54101,Lead Current,0.0
2023-04-27 19:00:00,93.91,54101B,Lead Current,0.0
2023-04-27 19:00:00,84.0,54102B,Lead Current,0.0
2023-04-27 19:00:00,82.39,54661,Lead Current,0.0
2023-04-27 19:00:00,65.0,54662B,Lead Current,0.0
2023-04-27 19:00:00,52.48,54663B,Lead Current,0.0
2023-04-27 19:00:00,65.0,54771,Lead Current,0.0
2023-04-27 19:00:00,65.0,54901,Lead Current,0.0
2023-04-27 19:00:00,93.48,54902,Lead Current,0.0
2023-04-27 19:00:00,106.67,54902B,Lead Current,0.0
2023-04-27 19:00:00,161.33,55011,Lead Current,0.0
2023-04-27 19:00:00,65.0,83531B,Lead Current,0.0
2023-04-27 19:00:00,58.82,CMG-CC-APN-AH,Lead Current,0.0
2023-04-27 19:00:00,26.0,CMG-CC-APN-RT,Lead Current,0.0
2023-04-27 19:00:00,80.26,CMG-CC-APN-TIER1,Lead Current,0.0
2023-04-27 19:00:00,20.74,CMG-CC-BRT-A,Lead Current,0.0
2023-04-27 19:00:00,92.34,CMG-CC-CNX-7,Lead Current,0.0
2023-04-27 19:00:00,41.79,CMG-CC-LNSA-T1,Lead Current,0.0
2023-04-27 19:00:00,20.74,CMG-CC-STP-A30,Lead Current,0.0
2023-04-27 19:00:00,124.52,DegreeSearch,Lead Current,0.0
2023-04-27 19:00:00,15.83,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-27 19:00:00,58.37,paidsearch,Lead Current,0.0
2023-04-27 20:00:00,150.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 20:00:00,2.0,17636347892,Clicks.net,1.0
2023-04-27 20:00:00,114.15,24181B,Lead Current,0.0
2023-04-27 20:00:00,16.52,54001,Lead Current,0.0
2023-04-27 20:00:00,65.0,54006,Lead Current,0.0
2023-04-27 20:00:00,221.05,54101,Lead Current,0.0
2023-04-27 20:00:00,19.33,54101B,Lead Current,0.0
2023-04-27 20:00:00,65.0,54102,Lead Current,0.0
2023-04-27 20:00:00,40.07,54661,Lead Current,0.0
2023-04-27 20:00:00,65.0,54662,Lead Current,0.0
2023-04-27 20:00:00,56.74,54902,Lead Current,0.0
2023-04-27 20:00:00,97.52,54902B,Lead Current,0.0
2023-04-27 20:00:00,274.85,55011,Lead Current,0.0
2023-04-27 20:00:00,52.53,557001,Lead Current,0.0
2023-04-27 20:00:00,65.0,557001B,Lead Current,0.0
2023-04-27 20:00:00,65.0,83531,Lead Current,0.0
2023-04-27 20:00:00,65.0,83531B,Lead Current,0.0
2023-04-27 20:00:00,26.0,CMG-CC-APN-TIER1,Lead Current,0.0
2023-04-27 20:00:00,33.52,CMG-CC-CNX-7,Lead Current,0.0
2023-04-27 20:00:00,108.52,DegreeSearch,Lead Current,0.0
2023-04-27 20:00:00,7.71,https://signup.myjobscorner.com/,Lead Current,0.0
2023-04-27 20:00:00,219.0,paidsearch,Lead Current,0.0
2023-04-27 21:00:00,90.0,Unknown,Southern New Hampshire University,0.0
2023-04-27 21:00:00,65.0,24180,Lead Current,0.0
2023-04-27 21:00:00,291.89,54001,Lead Current,0.0
2023-04-27 21:00:00,28.96,54006,Lead Current,0.0
2023-04-27 21:00:00,355.98,54101,Lead Current,0.0
2023-04-27 21:00:00,65.0,54102,Lead Current,0.0
2023-04-27 21:00:00,28.96,54401,Lead Current,0.0
2023-04-27 21:00:00,65.0,54403,Lead Current,0.0
2023-04-27 21:00:00,40.07,54661,Lead Current,0.0
2023-04-27 21:00:00,84.67,54772B,Lead Current,0.0
2023-04-27 21:00:00,15.94,54773,Lead Current,0.0
2023-04-27 21:00:00,42.93,54901,Lead Current,0.0
2023-04-27 21:00:00,69.52,54902,Lead Current,0.0
2023-04-27 21:00:00,65.0,54902B,Lead Current,0.0
2023-04-27 21:00:00,90.5,55011,Lead Current,0.0
2023-04-27 21:00:00,65.0,557001,Lead Current,0.0
